customer_id,gender,age,country,city,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn
18262,Male,34,India,Dhaka,2022-08-12 00:00:00,2024-02-18 00:00:00,Google Ads,Mobile,Monthly,0,14,7.20449422916635,6.09428745219137,0.1,0.38,931.900699924737,63.6118499184073,1,,2,0,6,Card,5,6,9.5,2350.16041229895,7,0
18263,Female,33,UK,Delhi,2022-02-12 00:00:00,2024-07-05 00:00:00,Email,Tablet,Annual,0,13,3.94123220546775,1.66101558320166,0.11,0.01,272.692046084598,45.867562847946,1,,2,0,3,BKash,4,6,18.56,1817.3333794092,2,0
18264,Male,45,UK,Berlin,2024-07-09 00:00:00,2023-03-14 00:00:00,Facebook Ads,Mobile,Monthly,0,14,7.37268921565426,5.25098907530293,0.01,0.16,502.170849541733,66.1425696327095,0,NEW20,4,0,2,BKash,4,9,5.5,1871.29522418066,4,0
18265,Female,36,USA,New York,2023-09-11 00:00:00,2023-12-25 00:00:00,Google Ads,Desktop,Monthly,0,16,9.15166404859848,1.78048229461943,0.07,0.07,682.163261150648,52.4169396406785,1,,2,1,3,BKash,3,2,28.12,2475.77146719933,12,0
18266,Male,,USA,Dhaka,2022-03-03 00:00:00,2024-02-10 00:00:00,Email,Desktop,Monthly,1,10,7.46468042700161,4.47861570430846,0.99,0,267.739389906555,45.5230316192093,0,REF10,4,0,0,PayPal,2,0,25.45,2529.36105104047,3,0
18267,Female,22,India,Dhaka,2022-01-13 00:00:00,2024-07-21 00:00:00,Organic,Desktop,Annual,0,11,9.25043552807368,3.32704595809799,0.77,0.28,868.851447603678,90.7797790703282,0,NEW20,1,0,2,UPI,5,0,19.52,2245.64974731274,2,0
18268,Male,44,USA,New York,2023-04-23 00:00:00,2024-07-22 00:00:00,Email,Desktop,Annual,0,11,8.7186919501407,2.10055496229403,0.17,0.31,14.8763347978925,86.9240751070169,1,REF10,0,0,3,Card,4,10,23.76,606.314882047415,1,1
18269,Female,41,USA,Delhi,2022-03-24 00:00:00,2024-10-16 00:00:00,Email,Desktop,Annual,0,19,4.25868651065346,6.29393167264201,0.95,0.48,973.466660094552,68.2825115249604,1,REF10,1,1,1,PayPal,,1,28.32,71.8212233045454,8,0
18270,Female,46,UK,Mumbai,2024-03-02 00:00:00,2023-12-15 00:00:00,Google Ads,Tablet,Monthly,0,15,5.22756695023148,3.82911771393517,0.75,0.37,401.295382317167,40.5635036392855,1,,6,0,0,SEPA,4,7,24.08,1371.67289606039,9,1
18271,Male,25,India,Dhaka,2023-01-09 00:00:00,2024-01-11 00:00:00,Referral,Mobile,Monthly,0,23,8.49133366454609,1.40329888959367,0.03,0.07,51.6042443461311,65.9603528317763,1,REF10,5,0,4,UPI,4,5,15.9,1584.45226050651,4,1
18272,Male,53,Germany,New York,2024-05-14 00:00:00,2024-07-19 00:00:00,Google Ads,Desktop,Annual,1,17,2.90567598565621,3.70805265032307,0.58,0.41,268.278795799343,63.8638542008701,1,,0,0,3,BKash,4,9,18.28,1434.67378867156,13,0
18273,Male,18,Germany,New York,2024-08-12 00:00:00,2024-10-17 00:00:00,Email,Mobile,Annual,1,13,11.8256301503463,0.858239236994823,0.01,0.01,144.766299635754,89.0799118314732,1,,5,0,7,PayPal,5,2,11.39,1432.6098638057,14,0
18274,Female,42,Bangladesh,Mumbai,2023-08-12 00:00:00,2024-12-24 00:00:00,Email,Tablet,Monthly,1,17,10.388193533642,2.85210364073559,0.8,0.3,650.97165717397,77.5483686663719,1,,1,0,1,SEPA,3,9,16.95,866.663367759308,4,0
18275,Female,16,UK,London,2022-04-05 00:00:00,2025-01-13 00:00:00,Google Ads,Tablet,Annual,0,17,6.77066084827317,5.38440037495739,0.27,0.17,128.752100489009,58.3086983860718,0,NEW20,0,0,2,PayPal,3,9,26.48,1020.73815962152,11,0
18276,Female,27,Bangladesh,New York,2023-11-09 00:00:00,2024-02-12 00:00:00,Facebook Ads,Desktop,Monthly,0,16,6.21765049630198,3.28094812643026,0.66,0.36,340.679773630518,79.139139600294,0,SALE15,1,0,3,Card,4,5,12.62,1504.98371137793,2,0
18277,Female,51,India,Hamburg,2023-06-04 00:00:00,2024-08-14 00:00:00,Email,Mobile,Annual,0,11,7.19788081330155,2.19041653901953,0.03,0.17,804.075696968038,92.3763839258332,0,,0,0,3,UPI,3,7,20.15,1220.19551140301,13,0
18278,Male,43,Germany,Dhaka,2024-04-05 00:00:00,2024-12-20 00:00:00,Email,Tablet,Monthly,1,12,7.75656719420391,3.0960192202379,0.32,0.49,429.787110393433,76.2709817685326,1,REF10,3,0,2,UPI,4,1,28.27,920.327260986533,13,0
18279,Male,30,Germany,London,2023-11-01 00:00:00,2024-02-13 00:00:00,Organic,Tablet,Annual,0,18,5.75941953385193,4.8650773976241,0.15,0.09,653.431058769127,34.4034442889259,0,NEW20,3,1,3,BKash,4,5,21.63,328.335745930402,14,0
18280,Male,30,Germany,Dhaka,2023-06-15 00:00:00,2023-05-07 00:00:00,Referral,Tablet,Monthly,0,17,9.39522643062637,5.26431788178467,0.32,0.37,918.690446694911,56.6531236082209,1,REF10,2,0,3,BKash,3,8,21.63,1905.10854256083,14,0
18281,Male,36,Bangladesh,Delhi,2024-09-18 00:00:00,2024-11-25 00:00:00,Google Ads,Desktop,Monthly,0,13,9.37967072255211,3.7785437116942,0.81,0.31,372.885854832758,95.8435184837525,1,NEW20,0,0,1,SEPA,3,1,18.96,1612.38162284002,4,0
18282,,40,USA,Delhi,2022-10-13 00:00:00,2024-03-09 00:00:00,Email,Desktop,Monthly,0,13,7.68775083965161,2.99575553927082,0.92,0.39,462.031335509691,93.7360872074249,1,,5,0,6,SEPA,4,4,20.03,396.675296715551,1,1
18283,Female,48,Bangladesh,Dhaka,2023-07-21 00:00:00,2023-05-03 00:00:00,Facebook Ads,Tablet,Annual,0,10,10.8569648485975,4.32447510727822,0.94,0.4,407.160461888287,30.7849392394347,0,NEW20,2,0,3,SEPA,4,10,11.52,1020.09016527318,11,0
18284,Male,30,Germany,Hamburg,2022-06-23 00:00:00,2023-06-27 00:00:00,Facebook Ads,Mobile,Monthly,0,14,12.826298275557,2.4111503301607,0.79,0.47,216.922624448463,22.0914404474982,0,,2,0,3,SEPA,1,10,5.66,1638.81350283268,11,1
18285,Female,19,UK,Hamburg,2022-06-15 00:00:00,2025-01-22 00:00:00,Organic,Desktop,Monthly,0,14,3.83715822333333,4.66519707257131,0.45,0.41,109.948164947908,53.8626430121435,1,NEW20,0,0,2,Card,5,0,6.82,1655.88137432093,5,0
18286,Female,37,UK,Berlin,2022-09-30 00:00:00,2023-04-26 00:00:00,Facebook Ads,Desktop,Monthly,0,16,11.1998233087108,2.33021072817128,0.35,0.4,493.650344759443,27.868743295542,0,,2,0,5,UPI,5,9,16.47,722.157070256918,11,0
18287,Male,30,Bangladesh,Berlin,2022-12-20 00:00:00,2025-01-11 00:00:00,Google Ads,Tablet,Monthly,1,21,4.9553629751326,2.40126283624235,0.59,0.31,968.507761428116,88.1940901230382,0,SALE15,4,0,2,PayPal,4,1,27.15,990.761464528824,2,0
18288,Male,22,Bangladesh,Berlin,2024-09-02 00:00:00,2024-05-07 00:00:00,Facebook Ads,Tablet,Monthly,0,19,4.22822431587982,4.39831283705201,0.06,0.02,812.356289147202,62.7965819235655,1,SALE15,6,0,2,SEPA,4,8,11.18,794.031521463394,4,1
18289,Male,38,India,Dhaka,2024-06-12 00:00:00,2024-10-29 00:00:00,Organic,Desktop,Monthly,0,20,5.03799917359172,5.17989275568853,0.9,0.07,497.349925689034,140.922215061392,0,NEW20,2,0,2,UPI,3,4,10.53,1905.39128744137,1,0
18290,Female,33,Bangladesh,New York,2023-03-19 00:00:00,2023-06-09 00:00:00,Organic,Tablet,Monthly,1,19,9.23190474833633,3.22103031973201,0.5,0.13,54.555168098794,2.9167534411048,0,SALE15,2,0,1,SEPA,3,0,15.36,1318.74276685707,13,1
18291,,38,Bangladesh,London,2023-07-03 00:00:00,2024-08-22 00:00:00,Facebook Ads,Mobile,Annual,0,24,4.62333890697437,6.09739398163426,0.97,0.09,591.057252731191,72.0015313248289,0,,2,0,2,Card,3,0,13.84,994.623787927613,14,0
18292,Female,26,Germany,New York,2024-04-02 00:00:00,2024-06-03 00:00:00,Email,Mobile,Monthly,0,22,6.53168065722289,5.43656883435212,0.17,0.48,551.658016561307,40.7206957989175,1,NEW20,2,0,1,Card,3,5,22.09,944.178438694483,1,0
18293,Male,,USA,Mumbai,2023-01-07 00:00:00,2023-04-06 00:00:00,Facebook Ads,Tablet,Monthly,0,16,8.4500399137107,3.54829520937082,0.57,0.17,675.285131685225,72.1692423476028,1,NEW20,2,0,2,SEPA,3,3,10,1157.78566081283,12,0
18294,Male,22,Germany,Dhaka,2024-06-20 00:00:00,2023-01-28 00:00:00,Organic,Desktop,Monthly,1,7,4.01035229104938,3.18703322361837,0.96,0.27,487.108963289108,72.5067375591453,1,,4,0,1,Card,4,6,11.66,1105.77170531556,6,0
18295,Female,27,USA,Mumbai,2023-03-26 00:00:00,2023-05-04 00:00:00,Email,Mobile,Monthly,0,17,6.53698741225315,4.22166763487644,0.3,0.4,902.068224034893,42.2396301660647,0,SALE15,0,0,0,SEPA,2,9,26.09,1825.1624246437,8,1
18296,Female,33,Germany,Hamburg,2024-04-16 00:00:00,2024-12-07 00:00:00,Organic,Desktop,Annual,0,15,6.55087800974959,2.53050398753019,0.66,0.01,589.591289431084,76.0548562386611,0,,1,0,2,SEPA,2,3,13.3,103.96655389554,9,0
18297,Female,52,Germany,Mumbai,2022-02-11 00:00:00,2024-10-08 00:00:00,Email,Mobile,Monthly,1,16,6.93141707822217,6.86793242938497,0.51,0.34,313.301381141354,16.6561124634746,0,,1,0,2,Card,3,7,11.94,1051.54335843746,14,0
18298,Female,43,India,New York,2022-09-12 00:00:00,2023-05-14 00:00:00,Facebook Ads,Desktop,Annual,0,21,10.7111089733044,4.58096677562094,0.94,0.08,484.919488442694,74.47939170746,0,REF10,3,0,2,SEPA,4,7,14.51,1859.042726052,10,0
18299,Male,46,USA,Hamburg,2024-09-05 00:00:00,2024-04-21 00:00:00,Referral,Mobile,Monthly,0,8,9.26980243125807,6.16520229169298,0.64,0.13,198.294016644011,59.9097742523927,0,NEW20,3,1,1,Card,3,9,17.65,1873.87537084967,13,0
18300,Female,49,Germany,Mumbai,2022-03-06 00:00:00,2024-07-10 00:00:00,Google Ads,Tablet,Monthly,1,9,8.62712220148271,2.71916016906945,0.76,0.48,325.117924119135,60.9497668109188,1,NEW20,1,0,5,BKash,4,10,26.21,1121.77011260412,7,0
18301,Female,71,Germany,Delhi,2024-09-24 00:00:00,2023-01-14 00:00:00,Email,Desktop,Annual,0,7,7.2215937115965,6.37767282889574,0.42,0.35,,66.3671453250568,1,SALE15,0,0,1,PayPal,3,0,5.88,2011.10423717044,12,0
18302,Male,35,USA,London,2023-04-18 00:00:00,2023-06-22 00:00:00,Organic,Tablet,Annual,0,15,2.63820643493812,3.95135545150275,0.38,0.13,192.311237088169,38.5992236977549,0,,3,0,6,SEPA,4,3,27.92,872.222045572693,11,1
18303,Female,49,India,Dhaka,2022-12-02 00:00:00,2024-11-29 00:00:00,Organic,Desktop,Monthly,0,17,4.85049911800831,5.59944013063907,0.17,0.43,865.25534652073,70.6025151712708,0,NEW20,1,0,5,UPI,5,8,27.35,676.990667567163,9,0
18304,Male,45,USA,London,2024-09-16 00:00:00,2024-08-17 00:00:00,Referral,Mobile,Monthly,0,16,9.72538431222316,5.60475602444341,0.27,0.1,399.431820103156,102.741079897434,1,REF10,2,0,3,Card,1,2,18.12,1140.07104006436,1,1
18305,Male,45,India,Hamburg,2023-08-29 00:00:00,2024-11-16 00:00:00,Organic,Desktop,Monthly,0,21,8.6731794193014,6.08895272009099,0.35,0.13,510.130257533009,25.6338300463173,1,REF10,0,0,1,PayPal,4,2,20.91,1424.56176406372,14,0
18306,Male,53,India,Berlin,2022-01-10 00:00:00,2023-11-11 00:00:00,Organic,Desktop,Annual,1,25,8.13871284817619,5.23101543881698,0.28,0.38,901.069223912802,69.405099797663,1,REF10,4,0,1,UPI,2,6,17.99,1787.60350043119,1,0
18307,Male,31,UK,Berlin,2024-07-24 00:00:00,2023-03-23 00:00:00,Organic,Desktop,Annual,0,12,8.12898211602881,3.77787205536316,0.58,0.15,447.378519821129,44.474081149932,1,REF10,1,0,3,SEPA,3,5,21.42,1053.8153599335,2,0
18308,Male,30,India,Hamburg,2023-11-23 00:00:00,2024-07-30 00:00:00,Email,Desktop,Annual,1,13,8.3943601045666,4.83922199269713,0.25,0.21,13.8368005528503,19.2710890025406,1,,2,0,6,UPI,2,7,17.18,1264.31806349096,7,1
18309,Male,,UK,Delhi,2024-03-02 00:00:00,2023-12-19 00:00:00,Email,Desktop,Annual,0,8,3.89150166201688,3.37798164120923,0.15,0.17,730.191481606746,30.3925851490593,0,,1,0,4,SEPA,3,4,29.82,1011.29176915659,11,0
18310,Female,33,Bangladesh,Dhaka,2024-08-12 00:00:00,2023-02-10 00:00:00,Google Ads,Mobile,Monthly,1,17,6.55824229238264,3.64917059279893,0.8,0.23,633.181549522433,57.4236858784846,0,,3,0,4,Card,3,8,22.98,1362.76993327513,14,0
18311,Female,38,India,Berlin,2022-01-21 00:00:00,2023-04-07 00:00:00,Referral,Tablet,Monthly,1,17,9.3108480189363,4.41822634263048,0.44,0.23,878.655082057778,61.3966457686203,0,NEW20,1,0,3,PayPal,3,3,28.12,396.320248576464,9,0
18312,Male,51,USA,London,2022-06-29 00:00:00,2025-02-21 00:00:00,Facebook Ads,Desktop,Monthly,1,13,10.7469145639877,1.40951863570584,0.58,0.15,230.807922477367,63.8281453379531,1,,1,1,0,PayPal,1,1,29.39,943.242713848404,6,1
18313,Male,30,UK,Hamburg,2022-12-25 00:00:00,2023-08-25 00:00:00,Referral,Mobile,Annual,0,17,8.49847938017204,5.5953151545021,0.59,0.21,59.0823076820621,40.611381624462,1,SALE15,2,0,3,PayPal,5,2,18.79,1242.9926059819,5,1
18314,Female,32,Bangladesh,London,2022-03-20 00:00:00,2023-12-09 00:00:00,Google Ads,Desktop,Monthly,0,9,8.3920917117715,3.07747327998217,0.87,0.04,345.989570275576,70.2458750627758,1,REF10,2,0,3,Card,5,1,15.08,185.818534127238,1,0
18315,Male,37,Bangladesh,Delhi,2022-05-13 00:00:00,2024-11-09 00:00:00,Email,Tablet,Annual,0,13,13.5969478124762,1.92133875422647,0.57,0.12,119.081701840818,70.196800459528,1,NEW20,1,0,1,SEPA,4,4,22.34,1402.36320006034,11,0
18316,Male,,India,Mumbai,2023-11-07 00:00:00,2024-04-06 00:00:00,Email,Mobile,Monthly,0,16,3.88594659348313,3.48386829650309,0.27,0.12,475.268316771145,107.799544529417,0,,0,0,3,SEPA,5,4,22.94,1613.08231283998,12,0
18317,Female,16,USA,Berlin,2023-09-19 00:00:00,2023-07-13 00:00:00,Referral,Desktop,Annual,0,17,4.95823906984523,5.41343391547722,0.99,0.49,497.661510594356,29.9840985561723,0,REF10,2,0,2,Card,,5,6.55,2431.94705150381,14,0
18318,Female,29,India,New York,2024-02-29 00:00:00,2023-11-29 00:00:00,Facebook Ads,Desktop,Annual,0,18,14.1541307430758,3.92923366636027,0.12,0.37,134.982006518013,95.8751512118287,0,,0,1,3,UPI,4,5,20.56,1455.57977030264,11,0
18319,Female,42,Germany,Berlin,2023-01-27 00:00:00,2023-10-11 00:00:00,Email,Tablet,Annual,1,8,6.08895753690407,1.49790249365246,0.87,0.16,278.818131233163,26.0693882895588,1,SALE15,0,0,4,Card,5,3,26.89,1699.75140727681,9,0
18320,Female,49,Bangladesh,Delhi,2024-09-17 00:00:00,2024-02-19 00:00:00,Email,Desktop,Annual,0,11,5.04311278654431,6.67541869143343,0.71,0.36,361.307551552567,69.2851247014695,1,,3,1,3,PayPal,4,7,21.6,972.616650874357,5,0
18321,Male,,Germany,Berlin,2023-07-18 00:00:00,2024-10-13 00:00:00,Referral,Mobile,Monthly,1,14,5.53122347807895,3.50330662022971,0.12,0.46,329.71285792873,113.15615172555,1,SALE15,1,0,2,PayPal,4,8,20.05,1283.49692413307,6,0
18322,Female,23,Germany,Hamburg,2023-01-20 00:00:00,2023-09-26 00:00:00,Referral,Mobile,Monthly,0,11,13.9805449395894,1.76456676256862,0.34,0.11,726.956460154649,31.2127096496125,0,SALE15,1,0,4,Card,4,9,9.24,1783.4736911,10,0
18323,Male,35,UK,Dhaka,2022-03-25 00:00:00,2024-05-29 00:00:00,Facebook Ads,Tablet,Monthly,0,15,8.09673052609683,2.50714216573508,0.97,0.36,617.082004257631,81.0021729640465,1,,3,0,3,BKash,4,6,7.91,280.293549413017,0,0
18324,Male,,Germany,Delhi,2024-03-06 00:00:00,2024-07-28 00:00:00,Facebook Ads,Mobile,Monthly,0,13,8.28619910885616,1.2748267650169,0.71,0.5,231.623671926735,7.82296761093186,1,NEW20,2,0,3,BKash,4,0,5.93,1191.15409337169,9,0
18325,Male,31,Bangladesh,Hamburg,2022-10-14 00:00:00,2024-06-24 00:00:00,Referral,Tablet,Annual,0,9,6.28959325292431,5.24825125043315,0.82,0.17,99.2508693311191,42.541362524448,0,SALE15,3,0,6,UPI,5,6,25,1784.73599782647,5,1
18326,Female,18,Bangladesh,Hamburg,2024-03-31 00:00:00,2024-01-06 00:00:00,Facebook Ads,Mobile,Monthly,0,16,8.01584152729719,2.21212982373455,0.23,0.48,485.340499343743,18.0623023575495,1,SALE15,3,1,1,PayPal,3,8,24.32,2065.59964290433,13,0
18327,Male,49,USA,Hamburg,2022-06-01 00:00:00,2023-03-05 00:00:00,Google Ads,Desktop,Monthly,0,17,10.0598906311266,2.41754725435336,0.12,0.07,582.614281495194,72.1855942839932,1,SALE15,1,1,1,Card,3,6,10.98,2036.84796513271,11,0
18328,Other,27,India,New York,2022-09-11 00:00:00,2023-04-04 00:00:00,Referral,Desktop,Annual,0,15,13.4366214025003,7.90156464255855,0.96,0.28,899.327600625889,89.1208290923732,1,SALE15,3,0,5,BKash,2,7,5.65,2177.49479556916,9,1
18329,Female,52,USA,London,2022-10-28 00:00:00,2023-11-28 00:00:00,Organic,Desktop,Monthly,1,18,4.06504512411786,3.37847188178341,0.52,0.47,304.65443220916,50.0436809238685,0,,2,0,0,SEPA,3,3,23.21,1123.08149076915,7,0
18330,Female,46,USA,Hamburg,2023-01-26 00:00:00,2023-05-06 00:00:00,Facebook Ads,Mobile,Monthly,1,12,12.7846958034056,3.17473600572646,0.13,0.3,476.332319255086,82.5678201687915,1,,0,0,3,Card,5,9,8.42,1737.03923653762,12,0
18331,Female,29,India,Berlin,2022-05-10 00:00:00,2024-11-20 00:00:00,Referral,Mobile,Annual,0,20,10.4378601245956,4.60289155766993,0.59,0.24,,70.4459853541811,1,,3,0,2,Card,4,1,29.46,107.888811521699,4,0
18332,Female,,Bangladesh,Hamburg,2023-04-02 00:00:00,2023-07-27 00:00:00,Organic,Mobile,Monthly,0,19,8.14596188945144,0.962082198084369,0.76,0.21,371.119406111767,52.6235582424317,1,NEW20,2,0,2,BKash,5,2,27.21,1319.77557107237,14,0
18333,Female,33,UK,Mumbai,2023-07-29 00:00:00,2023-12-18 00:00:00,Google Ads,Tablet,Annual,0,15,6.03798899148721,5.86586913146885,0.2,0.14,481.196619183927,25.4219039802936,1,NEW20,1,1,4,UPI,3,7,11.27,1295.14971238955,9,0
18334,Male,34,Germany,London,2024-04-30 00:00:00,2025-01-01 00:00:00,Google Ads,Desktop,Annual,0,7,6.07861399591536,3.55925139573771,0.09,0.16,363.968827066025,71.172602080402,1,REF10,0,0,3,PayPal,4,7,27.31,1839.31767219238,1,0
18335,Female,38,UK,Hamburg,2023-07-07 00:00:00,2024-05-16 00:00:00,Email,Tablet,Annual,1,14,6.51556921703516,4.84841332689891,0.81,0.34,523.070290833206,61.1216217650176,0,,4,0,2,BKash,4,8,7.8,1729.14088622822,12,0
18336,Female,27,Germany,Delhi,2022-03-30 00:00:00,2024-10-18 00:00:00,Organic,Tablet,Monthly,0,14,10.0672136024811,3.93540231517669,0.64,0.18,591.627525362086,46.5364124752242,1,,3,0,2,Card,4,3,29.69,1169.61750444994,9,0
18337,Other,,India,London,2024-03-01 00:00:00,2023-05-01 00:00:00,Organic,Mobile,Annual,0,13,8.65815773661264,5.18240281224382,0.05,0.04,627.469986903427,101.318497253048,0,,0,0,2,SEPA,4,9,24.71,1190.11755345802,10,0
18338,Female,38,India,Mumbai,2023-11-21 00:00:00,2023-02-25 00:00:00,Organic,Mobile,Annual,1,12,11.5474120759679,3.12473771217283,0.21,0.08,896.032005636595,69.0216737575862,1,NEW20,1,0,2,PayPal,4,10,19.24,589.511133072243,12,0
18339,Female,,USA,Mumbai,2022-11-26 00:00:00,2023-04-24 00:00:00,Google Ads,Mobile,Annual,0,15,7.27676236109199,4.36796412381264,0.58,0.09,165.654779248218,92.8359112360289,1,,2,0,3,UPI,2,3,5.85,1570.18473128485,3,0
18340,Female,28,India,Mumbai,2023-04-16 00:00:00,2024-12-23 00:00:00,Email,Desktop,Annual,1,24,7.38046951879712,7.00482412513055,0.97,0.25,439.540971225277,88.3190134967111,0,REF10,2,0,2,BKash,,6,22.48,775.183867772867,2,0
18341,Female,33,Germany,Mumbai,2023-11-04 00:00:00,2024-06-02 00:00:00,Google Ads,Tablet,Annual,1,15,4.78095362495413,1.34381692222497,0.2,0.41,440.394255583602,85.6436396731588,0,,2,0,5,SEPA,4,3,26.87,553.666888744227,4,0
18342,Female,27,UK,Dhaka,2022-02-12 00:00:00,2023-10-23 00:00:00,Referral,Mobile,Annual,0,16,10.2011448059983,8.0827838136286,0.2,0.29,0.738165658351534,47.7632458410823,0,,4,0,3,PayPal,,2,14.9,2028.18518427119,4,0
18343,Male,36,UK,Mumbai,2023-04-12 00:00:00,2023-09-14 00:00:00,Organic,Desktop,Monthly,0,16,6.62445561199859,5.50485815339894,0.53,0.01,732.197561392601,63.8474320853452,0,NEW20,3,0,2,SEPA,5,8,19.04,1254.64628147618,6,0
18344,Female,36,UK,Delhi,2022-02-24 00:00:00,2023-06-19 00:00:00,Organic,Tablet,Monthly,0,9,3.49730950243502,3.48457157923602,0.9,0.33,693.436652013898,44.3898490517372,1,NEW20,1,1,5,PayPal,3,8,26.67,1576.69076464922,8,0
18345,,38,UK,Delhi,2022-02-20 00:00:00,2023-06-13 00:00:00,Email,Desktop,Monthly,0,19,5.65836275064111,1.80033805327106,1,0.25,941.673604307123,79.4035363158615,0,,0,1,3,UPI,4,7,12.15,1530.94678311319,13,0
18346,Female,53,USA,Berlin,2022-12-20 00:00:00,2023-05-09 00:00:00,Email,Desktop,Monthly,0,11,4.55566605553303,1.34432242617562,0.03,0.01,855.850464217843,65.8148377077656,1,SALE15,1,0,2,UPI,3,2,16.89,2297.99557323446,3,0
18347,Female,34,UK,Hamburg,2023-11-08 00:00:00,2025-01-21 00:00:00,Organic,Desktop,Monthly,0,12,10.1358553947552,2.14940383223064,0.66,0.19,505.371342148598,27.3217439492034,1,SALE15,0,0,7,Card,4,4,27.78,1477.89142946775,0,0
18348,Male,45,Germany,Delhi,2023-07-29 00:00:00,2024-12-28 00:00:00,Google Ads,Tablet,Annual,1,15,7.3129023156644,4.64175295605645,0.14,0.02,319.790160338523,39.5130220958754,0,,1,0,4,Card,4,5,5.35,495.466752129778,2,0
18349,Female,37,USA,Dhaka,2024-04-14 00:00:00,2023-07-10 00:00:00,Email,Desktop,Monthly,0,19,8.30193492636834,3.3538312497854,0.29,0.37,464.029782041816,88.9784912630092,1,NEW20,3,0,1,PayPal,3,6,6.63,1036.84327575013,13,0
18350,Female,33,USA,Berlin,2024-07-29 00:00:00,2024-08-08 00:00:00,Organic,Tablet,Annual,0,18,11.0956051098206,4.53948525011921,0.01,0.05,545.996065003334,59.650016681331,1,SALE15,1,1,5,SEPA,4,2,26.15,668.750386664178,3,0
18351,Female,34,USA,Dhaka,2022-09-06 00:00:00,2024-02-19 00:00:00,Referral,Desktop,Annual,0,17,4.78912997455094,5.05369741715015,0.41,0.02,382.416875952982,57.8673092134442,0,NEW20,2,0,0,PayPal,3,10,29.43,1725.21356057392,9,0
18352,Male,34,India,New York,2022-11-23 00:00:00,2023-09-14 00:00:00,Email,Mobile,Annual,0,17,11.5999949155731,4.53019614947011,0.59,0.44,798.310548361892,105.859592991035,1,,2,0,0,BKash,2,5,22.67,378.58049686367,0,1
18353,Female,38,USA,Berlin,2022-04-17 00:00:00,2024-07-06 00:00:00,Facebook Ads,Desktop,Monthly,0,23,4.14572206387634,1.68004928036288,0.01,0.41,,54.419270656739,0,,1,0,2,UPI,4,6,17.58,580.048593422197,6,0
18354,Female,25,Germany,Delhi,2022-06-26 00:00:00,2024-10-12 00:00:00,Referral,Mobile,Monthly,1,20,0.00693813379524322,4.2184087034412,0.45,0.1,642.067755134537,83.1096977855159,0,,1,0,1,SEPA,3,8,15.24,1822.89424135344,3,0
18355,Male,20,UK,Delhi,2022-05-09 00:00:00,2023-09-19 00:00:00,Organic,Mobile,Monthly,0,11,12.1466239540065,4.15445608719203,0.32,0.31,140.903414520189,71.0676087604395,0,REF10,3,0,4,SEPA,,1,29.34,1718.51358092788,0,1
18356,Male,42,India,Delhi,2024-08-07 00:00:00,2023-07-11 00:00:00,Email,Mobile,Annual,0,16,1.08989708345502,1.78875196934616,0.01,0.47,384.800949659161,109.5459784283,0,REF10,3,0,3,Card,2,4,23.88,2720.28347032021,7,0
18357,Male,44,UK,New York,2024-02-06 00:00:00,2023-08-25 00:00:00,Email,Mobile,Monthly,1,12,13.7012401005453,0.466703120757915,0.49,0.11,568.868305967068,89.3294219442358,0,REF10,1,0,2,BKash,3,6,26,2999.91006074325,9,0
18358,Female,42,Bangladesh,Dhaka,2024-07-20 00:00:00,2024-12-21 00:00:00,Google Ads,Tablet,Annual,1,13,8.59798006340459,4.20574615563759,0.8,0.24,1024.20976372228,87.8997966085512,1,,2,1,2,Card,3,3,22.61,560.32265693464,1,0
18359,Male,37,India,Delhi,2022-07-12 00:00:00,2023-03-19 00:00:00,Organic,Mobile,Monthly,1,13,10.8278286326562,4.15923438043525,0.93,0.25,277.880825108143,32.1029455379929,1,SALE15,3,0,4,SEPA,4,3,15.34,292.20031877528,7,0
18360,Male,43,Germany,Mumbai,2023-03-01 00:00:00,2023-12-18 00:00:00,Facebook Ads,Mobile,Monthly,0,18,3.64346970560819,3.5439032726929,0.74,0.47,425.424266671864,65.4207321784689,1,REF10,3,1,0,PayPal,3,5,12.42,11.684560116189,2,0
18361,Female,42,India,London,2022-04-04 00:00:00,2024-02-08 00:00:00,Organic,Tablet,Annual,1,14,8.1873544141216,2.92408909310072,0.77,0.43,,37.0863998423051,1,,3,0,2,SEPA,4,5,21.56,846.828863050721,2,0
18362,Male,43,USA,Mumbai,2023-03-10 00:00:00,2025-02-10 00:00:00,Email,Mobile,Monthly,0,13,9.52079303201226,0.58868705911284,0.75,0.23,747.969385612389,74.8401769530897,0,REF10,1,0,6,PayPal,5,2,20.92,527.68627423436,6,0
18363,Male,26,India,Hamburg,2022-04-06 00:00:00,2025-02-01 00:00:00,Email,Mobile,Annual,1,12,11.2767784394667,4.0800126441488,0.24,0.36,,74.2981417587685,0,,0,0,3,PayPal,2,8,8.1,1651.89903143386,7,1
